height_to_cheek,cheek_to_jaw,forehead_to_cheek,jaw_to_forehead,height_to_jaw,height_to_forehead,chin_to_jaw,cheek_to_fj_mean,jaw_angle,label
1.241631,1.355882,0.503805,1.463915,1.683505,2.464508,0.425127,1.611173,138.473068,Oval
1.219276,1.366552,0.516655,1.416358,1.666205,2.359942,0.407974,1.602020,137.248627,Oval
1.192036,1.371454,0.513020,1.421296,1.634822,2.323567,0.410945,1.610082,140.030441,Oval
1.245978,1.329973,0.510764,1.472098,1.657117,2.439440,0.406199,1.583959,140.332047,Oval
1.223418,1.378323,0.519801,1.395762,1.686265,2.353625,0.406801,1.606012,141.938812,Oval
1.154821,1.302033,0.492394,1.559786,1.503615,2.345318,0.400183,1.586768,135.971893,Oval
1.180712,1.356856,0.508792,1.448524,1.602056,2.320617,0.401709,1.605406,139.864609,Oval
1.225639,1.325488,0.491255,1.535739,1.624570,2.494915,0.419816,1.605531,136.793579,Oval
1.160750,1.366387,0.525692,1.392178,1.586033,2.208039,0.404438,1.590394,141.206177,Oval
1.238847,1.308065,0.512160,1.492673,1.620493,2.418866,0.434032,1.566602,136.125870,Oval
1.229717,1.346314,0.506801,1.465603,1.655585,2.426430,0.414999,1.600551,136.253845,Oval
1.195770,1.355623,0.491746,1.500099,1.621013,2.431681,0.411600,1.626790,136.086884,Oval
1.189788,1.392936,0.545571,1.315884,1.657299,2.180813,0.421165,1.582931,141.121185,Oval
1.193816,1.391904,0.535998,1.340379,1.661677,2.227278,0.415772,1.594339,140.851608,Oval
1.227040,1.404200,0.522194,1.363764,1.723009,2.349779,0.422986,1.620295,143.479065,Oval
1.181752,1.352311,0.528975,1.397940,1.598096,2.234042,0.417327,1.576728,139.315262,Oval
1.218023,1.343500,0.485287,1.533782,1.636414,2.509903,0.409653,1.626530,139.342743,Oval
1.240730,1.390097,0.519505,1.384729,1.724735,2.388291,0.422892,1.614362,143.135605,Oval
1.206820,1.354997,0.504600,1.462562,1.635237,2.391636,0.420488,1.609517,137.518448,Oval
1.199067,1.327469,0.503890,1.494995,1.591725,2.379621,0.417249,1.590832,138.322861,Oval
1.229119,1.396719,0.509858,1.404242,1.716734,2.410710,0.409627,1.631559,139.396698,Oval
1.234493,1.341900,0.494279,1.507674,1.656567,2.497562,0.416563,1.613565,137.011688,Oval
1.235119,1.328088,0.488209,1.542296,1.640348,2.529901,0.415705,1.611382,136.504257,Oval
1.233803,1.379242,0.521037,1.391525,1.701713,2.367975,0.413585,1.605042,142.483795,Oval
1.219690,1.324521,0.510829,1.477972,1.615504,2.387670,0.431656,1.580005,138.510193,Oval
1.232710,1.336571,0.490335,1.525860,1.647604,2.514014,0.413641,1.614833,135.725174,Oval
1.198968,1.279787,0.515269,1.516452,1.534423,2.326879,0.439924,1.542438,139.754150,Oval
1.222897,1.365468,0.531600,1.377633,1.669827,2.300408,0.418348,1.582342,140.860657,Oval
1.170177,1.337290,0.505645,1.478865,1.564865,2.314225,0.417689,1.595626,137.393402,Oval
1.240309,1.349693,0.529682,1.398780,1.674036,2.341609,0.426183,1.574070,143.252472,Oval
1.199592,1.353555,0.508824,1.451965,1.623713,2.357575,0.419265,1.603053,138.406738,Oval
1.180150,1.356558,0.512496,1.438371,1.600942,2.302749,0.426854,1.600441,139.684433,Oval
1.184100,1.354936,0.532861,1.385056,1.604379,2.222155,0.418494,1.573684,140.375351,Oval
1.287390,1.362297,0.523395,1.402486,1.753808,2.459691,0.426643,1.590522,139.296890,Oval
1.200135,1.336188,0.511284,1.463760,1.603606,2.347295,0.408450,1.587702,136.815674,Oval
1.249210,1.308721,0.492528,1.551394,1.634867,2.536323,0.427068,1.591555,135.845703,Oval
1.240494,1.331437,0.526443,1.426686,1.651639,2.356371,0.436634,1.565544,138.884079,Oval
1.140169,1.381271,0.519796,1.392797,1.574883,2.193492,0.416789,1.608018,139.616806,Oval
1.174158,1.351225,0.507754,1.457536,1.586552,2.312457,0.410630,1.602791,138.829895,Oval
1.154452,1.354367,0.498382,1.481500,1.563552,2.316402,0.416711,1.617162,137.156616,Oval
1.216298,1.360495,0.526615,1.395758,1.654766,2.309654,0.416924,1.585236,141.826553,Oval
1.237303,1.333847,0.490848,1.527379,1.650372,2.520744,0.412737,1.612176,134.581482,Oval
1.189010,1.313891,0.489797,1.553905,1.562229,2.427556,0.416549,1.598855,136.809906,Oval
1.194675,1.341083,0.490399,1.520530,1.602158,2.436128,0.406150,1.618038,139.357208,Oval
1.156550,1.359687,0.503555,1.460543,1.572546,2.296772,0.417209,1.614181,138.384918,Oval
1.182026,1.350213,0.489952,1.511625,1.595986,2.412533,0.410673,1.625255,135.563843,Oval
1.233051,1.391183,0.529680,1.357070,1.715399,2.327918,0.418146,1.601932,142.185623,Oval
1.317933,1.367562,0.539346,1.355767,1.802356,2.443575,0.428871,1.574091,145.754593,Oval
1.175713,1.414939,0.538876,1.311515,1.663562,2.181787,0.414520,1.605625,141.920486,Oval
1.210633,1.327129,0.489378,1.539724,1.606667,2.473823,0.413514,1.609161,135.614182,Oval
1.151236,1.294767,0.521295,1.481580,1.490582,2.208416,0.445224,1.546031,139.270432,Oval
1.168854,1.319321,0.492244,1.539815,1.542094,2.374540,0.405496,1.599731,131.285385,Oval
1.241089,1.358833,0.506950,1.451672,1.686432,2.448146,0.410390,1.609171,137.641144,Oval
1.258796,1.335644,0.491715,1.522634,1.681303,2.560009,0.415081,1.612360,134.850647,Oval
1.217959,1.333772,0.529421,1.416177,1.624479,2.300549,0.415303,1.563508,136.006256,Oval
1.209214,1.378004,0.489575,1.482281,1.666302,2.469927,0.432386,1.645735,138.935822,Oval
1.158569,1.313871,0.522012,1.458032,1.522210,2.219431,0.435822,1.558699,138.047028,Oval
1.217131,1.293628,0.516903,1.495483,1.574514,2.354659,0.445784,1.550480,140.398590,Oval
1.228191,1.365311,0.509141,1.438568,1.676863,2.412281,0.438699,1.610857,139.938202,Oval
1.190182,1.337854,0.515879,1.448917,1.592289,2.307095,0.405693,1.583099,138.591049,Oval
1.166537,1.333633,0.513877,1.459165,1.555732,2.270069,0.400580,1.582643,138.291870,Oval
1.213197,1.397833,0.525916,1.360279,1.695847,2.306825,0.401718,1.611202,138.441208,Oval
1.217852,1.378380,0.526707,1.377405,1.678663,2.312198,0.427964,1.597193,139.253555,Oval
1.211354,1.372349,0.530838,1.372692,1.662401,2.281964,0.421216,1.587911,138.612122,Oval
1.204963,1.342500,0.520472,1.431161,1.617663,2.315136,0.402867,1.580590,134.904129,Oval
1.225493,1.396577,0.539406,1.327454,1.711495,2.271931,0.415249,1.593064,142.739792,Oval
1.225622,1.373360,0.498253,1.461388,1.683221,2.459838,0.426768,1.630797,139.265610,Oval
1.228782,1.362031,0.508405,1.444119,1.673640,2.416935,0.412182,1.609525,138.873871,Oval
1.189793,1.327445,0.492018,1.531095,1.579384,2.418187,0.400082,1.605981,135.127792,Oval
1.244701,1.350298,0.497475,1.488671,1.680718,2.502035,0.423469,1.615440,137.445908,Oval
1.156624,1.388866,0.551925,1.304546,1.606395,2.095617,0.407865,1.572404,142.238495,Oval
1.241631,1.355882,0.503805,1.463915,1.683505,2.464508,0.425127,1.611173,138.473068,Oval
1.246452,1.390186,0.529958,1.357331,1.732800,2.351984,0.423561,1.600915,144.049988,Oval
1.251744,1.388841,0.503075,1.431248,1.738473,2.488186,0.415800,1.635190,143.061493,Oval
1.145898,1.368700,0.544899,1.340838,1.568390,2.102956,0.417385,1.567989,144.753494,Oval
1.207149,1.346583,0.516280,1.438407,1.625527,2.338170,0.426378,1.588689,136.598892,Oval
1.181056,1.298984,0.490141,1.570634,1.534174,2.409626,0.431217,1.587335,132.334015,Oval
1.205295,1.315855,0.491693,1.545604,1.585994,2.451319,0.418648,1.597885,138.102219,Oval
1.245438,1.335158,0.491952,1.522454,1.662857,2.531624,0.402889,1.611698,135.215775,Oval
1.228710,1.398366,0.517692,1.381364,1.718186,2.373439,0.405067,1.622308,138.103149,Oval
1.260088,1.391783,0.515923,1.392656,1.753769,2.442397,0.417971,1.620187,139.147583,Oval
1.200340,1.374588,0.501474,1.450706,1.649973,2.393624,0.415623,1.627387,137.760468,Oval
1.210494,1.330207,0.493874,1.522177,1.610207,2.451020,0.409184,1.605605,135.558151,Oval
1.173547,1.339283,0.495970,1.505470,1.571712,2.366165,0.412265,1.609479,138.355026,Oval
1.208240,1.392151,0.517172,1.388925,1.682053,2.336246,0.419935,1.618798,139.188782,Oval
1.205795,1.382037,0.503825,1.436153,1.666453,2.393281,0.418172,1.629468,140.102982,Oval
1.832266,1.309158,0.469611,1.626559,2.398726,3.901670,0.416742,1.621454,144.552307,Round
1.226811,1.345014,0.509716,1.458631,1.650077,2.406854,0.418012,1.595911,136.000504,Round
1.186365,1.333485,0.499697,1.500740,1.582000,2.374171,0.406081,1.600497,133.527039,Round
1.174028,1.410908,0.525201,1.349509,1.656445,2.235388,0.406541,1.620792,138.977356,Round
1.186987,1.333091,0.524971,1.428910,1.582362,2.261053,0.418137,1.568495,138.259567,Round
1.177509,1.311703,0.487466,1.563940,1.544542,2.415570,0.406378,1.600212,133.253326,Round
1.187721,1.341957,0.523551,1.423320,1.593870,2.268588,0.412959,1.576378,138.377380,Round
1.078057,1.363044,0.505019,1.452722,1.469439,2.134686,0.413066,1.614633,132.799896,Round
1.186681,1.326321,0.487200,1.547546,1.573920,2.435714,0.411529,1.611389,133.042679,Round
1.106878,1.328181,0.507077,1.484801,1.470134,2.182857,0.422312,1.587319,136.899872,Round
1.149388,1.374829,0.513562,1.416310,1.580212,2.238070,0.410159,1.611700,136.036270,Round
1.149229,1.314329,0.504832,1.507125,1.510465,2.276460,0.424120,1.580183,134.141022,Round
1.098482,1.309988,0.490351,1.556773,1.438998,2.240194,0.435502,1.595257,130.577682,Round
1.091778,1.300724,0.505620,1.520514,1.420102,2.159285,0.418723,1.569338,130.196640,Round
1.172028,1.357636,0.520105,1.416204,1.591187,2.253446,0.401476,1.591496,138.933090,Round
1.132820,1.350130,0.499603,1.482517,1.529453,2.267440,0.407503,1.612549,133.839981,Round
1.129116,1.389215,0.528740,1.361407,1.568585,2.135482,0.414398,1.601831,139.993668,Round
1.157357,1.328435,0.522562,1.440528,1.537474,2.214774,0.412937,1.568225,134.897018,Round
1.158415,1.320533,0.521310,1.452630,1.529725,2.222125,0.412211,1.564236,136.842239,Round
1.197426,1.383239,0.493373,1.465303,1.656326,2.427020,0.417905,1.644312,136.218704,Round
1.111838,1.339292,0.495084,1.508154,1.489076,2.245757,0.405092,1.610634,133.558289,Round
1.114555,1.326379,0.496766,1.517681,1.478322,2.243621,0.407914,1.599106,133.144821,Round
1.146198,1.392423,0.510983,1.405474,1.595991,2.243125,0.405588,1.627134,139.093597,Round
1.210122,1.369263,0.497844,1.466964,1.656976,2.430725,0.399664,1.628447,135.885574,Round
1.194435,1.298505,0.507721,1.516810,1.550979,2.352541,0.431770,1.565144,135.053192,Round
1.213260,1.333495,0.495288,1.514086,1.617877,2.449606,0.412524,1.606172,131.302094,Round
1.130047,1.343579,0.494391,1.505448,1.518307,2.285733,0.418298,1.614632,135.364746,Round
1.131556,1.318022,0.506130,1.499048,1.491417,2.235704,0.407016,1.581225,132.492310,Round
1.235359,1.399814,0.519958,1.373919,1.729273,2.375881,0.411049,1.620301,141.066940,Round
1.154116,1.343462,0.485053,1.534564,1.550512,2.379360,0.409740,1.626812,132.459290,Round
1.176902,1.391206,0.501798,1.432450,1.637313,2.345368,0.412887,1.638539,137.272842,Round
1.226660,1.348702,0.493652,1.501976,1.654399,2.484869,0.393820,1.619295,136.477310,Round
1.132052,1.361743,0.527942,1.390971,1.541564,2.144271,0.408090,1.584415,138.930130,Round
1.057157,1.361670,0.526683,1.394373,1.439499,2.007199,0.407545,1.585949,134.265030,Round
1.183589,1.314687,0.484135,1.571125,1.556049,2.444747,0.396516,1.606719,133.525604,Round
1.211858,1.333765,0.510627,1.468307,1.616334,2.373274,0.394787,1.586818,139.575150,Round
1.178367,1.323825,0.497319,1.518917,1.559952,2.369438,0.408701,1.596543,132.464539,Round
1.209820,1.328471,0.517237,1.455319,1.607210,2.339004,0.431755,1.574825,138.199265,Round
1.157921,1.312610,0.510503,1.492334,1.519898,2.268195,0.402688,1.571902,133.851517,Round
1.202910,1.345329,0.518433,1.433769,1.618309,2.320281,0.416262,1.585106,136.900436,Round
1.161611,1.352581,0.512388,1.442906,1.571173,2.267054,0.401828,1.597807,137.466339,Round
1.226449,1.371526,0.521010,1.399426,1.682106,2.353983,0.415774,1.599840,137.683029,Round
1.205302,1.358586,0.515115,1.428921,1.637506,2.339867,0.425301,1.598498,137.016708,Round
1.150794,1.370694,0.534108,1.365936,1.577387,2.154610,0.395932,1.582698,138.142410,Round
1.188534,1.407569,0.532800,1.333416,1.672944,2.230730,0.409779,1.608693,138.928986,Round
1.160798,1.349467,0.500386,1.480922,1.566458,2.319803,0.403032,1.611058,136.710617,Round
1.168710,1.376484,0.505119,1.438253,1.608710,2.313731,0.407689,1.623894,139.624023,Round
1.110777,1.326237,0.497941,1.514263,1.473154,2.230743,0.408899,1.597503,135.092819,Round
1.110286,1.344403,0.539164,1.379589,1.492672,2.059275,0.434966,1.558861,140.622375,Round
1.157476,1.309325,0.486488,1.569932,1.515512,2.379251,0.402479,1.599693,133.134262,Round
1.125667,1.324062,0.462321,1.633609,1.490453,2.434817,0.402129,1.642612,131.676208,Round
1.156141,1.335814,0.493409,1.517215,1.544389,2.343169,0.403445,1.610285,133.161743,Round
1.185781,1.295412,0.499806,1.544510,1.536075,2.372483,0.433955,1.572623,136.106232,Round
1.233930,1.317514,0.528601,1.435875,1.625720,2.334331,0.419461,1.553269,140.660172,Round
1.218218,1.356145,0.468231,1.574829,1.652081,2.601744,0.397916,1.658904,136.472534,Round
1.126047,1.378083,0.517389,1.402515,1.551786,2.176404,0.422975,1.608966,137.911560,Round
1.110839,1.280217,0.464451,1.681808,1.422115,2.391724,0.423499,1.605693,128.474106,Round
1.197971,1.312866,0.499096,1.526143,1.572775,2.400280,0.402455,1.586309,133.427582,Round
1.139271,1.346124,0.505706,1.468983,1.533600,2.252832,0.409606,1.601820,134.043640,Round
1.159508,1.327872,0.487938,1.543401,1.539678,2.376341,0.394200,1.611574,130.850800,Round
1.178603,1.395054,0.519814,1.378991,1.644215,2.267358,0.411530,1.617296,136.952728,Round
1.213236,1.358509,0.495244,1.486341,1.648192,2.449775,0.396803,1.624240,134.851685,Round
1.134838,1.367450,0.492493,1.484870,1.551835,2.304273,0.408855,1.634279,135.536331,Round
1.094955,1.343025,0.518858,1.435050,1.470552,2.110316,0.432963,1.582972,138.821747,Round
1.143181,1.332497,0.481517,1.558555,1.523284,2.374122,0.419495,1.623392,137.372711,Round
1.237910,1.410359,0.518291,1.368033,1.745897,2.388444,0.403911,1.629553,137.683578,Round
1.193666,1.368497,0.530171,1.378289,1.633528,2.251473,0.426659,1.586169,139.980316,Round
1.141004,1.368571,0.518132,1.410237,1.561544,2.202148,0.414242,1.601510,138.774109,Round
1.237855,1.331932,0.491249,1.528327,1.648739,2.519813,0.404861,1.610257,134.058365,Round
1.169615,1.316293,0.471212,1.612246,1.539556,2.482143,0.400071,1.624800,133.746353,Round
1.164041,1.305635,0.490873,1.560304,1.519812,2.371369,0.413980,1.591364,132.541382,Round
1.203836,1.409709,0.512390,1.384425,1.697059,2.349451,0.423824,1.636987,138.440140,Round
1.139275,1.325522,0.500461,1.507449,1.510135,2.276452,0.401071,1.593777,134.912567,Round
1.246247,1.342293,0.491434,1.515959,1.672828,2.535939,0.400918,1.617563,137.005249,Round
1.162239,1.388220,0.521114,1.382320,1.613444,2.230296,0.410931,1.611005,139.156143,Round
1.216907,1.379654,0.497566,1.456729,1.678910,2.445717,0.406744,1.636145,136.412491,Round
1.343896,1.333936,0.507925,1.475930,1.792671,2.645857,0.417782,1.590349,143.173431,Round
1.229047,1.409006,0.522380,1.358627,1.731734,2.352780,0.408626,1.623244,141.672958,Round
1.155182,1.366718,0.518254,1.411818,1.578808,2.228990,0.415599,1.600085,141.050507,Round
1.113814,1.353500,0.538989,1.370760,1.507547,2.066486,0.410998,1.565172,138.146545,Round
1.120606,1.319978,0.482961,1.568631,1.479176,2.320281,0.423637,1.612188,131.757812,Round
1.134117,1.320538,0.492964,1.536150,1.497645,2.300607,0.397449,1.599704,131.542175,Round
1.226377,1.406718,0.532464,1.335065,1.725168,2.303211,0.405890,1.608572,138.702484,Round
1.149635,1.320643,0.500075,1.514186,1.518257,2.298924,0.400066,1.590733,133.496490,Round
1.185037,1.324857,0.523113,1.442897,1.570006,2.265356,0.430571,1.565054,136.791809,Round
1.130776,1.310317,0.498168,1.531961,1.481675,2.269868,0.410943,1.585613,134.128601,Round
1.226377,1.406718,0.532464,1.335065,1.725168,2.303211,0.405890,1.608572,138.702484,Round
1.169183,1.338527,0.518009,1.442232,1.564984,2.257069,0.411828,1.580904,136.629776,Round
1.120947,1.322629,0.492416,1.535429,1.482598,2.276423,0.429431,1.601940,131.299942,Round
1.141525,1.328547,0.512033,1.470026,1.516569,2.229397,0.413178,1.581359,136.526611,Round
1.224886,1.416235,0.532552,1.325876,1.734727,2.300032,0.394601,1.614662,142.740707,Round
1.189207,1.377338,0.514430,1.411346,1.637940,2.311700,0.415063,1.612295,140.332489,Round
1.140619,1.344932,0.523088,1.421428,1.534055,2.180549,0.413571,1.579006,135.630417,Round
1.181330,1.338192,0.500672,1.492549,1.580846,2.359491,0.407099,1.602630,132.149445,Round
1.173895,1.330342,0.499363,1.505291,1.561682,2.350785,0.409519,1.598658,133.105972,Round
1.127210,1.354869,0.515625,1.431424,1.527222,2.186104,0.417703,1.595273,136.102982,Round
1.189567,1.326382,0.494226,1.525478,1.577820,2.406929,0.404049,1.602363,136.085403,Round
1.133810,1.368366,0.524007,1.394636,1.551466,2.163732,0.415323,1.593872,136.466736,Round
1.130577,1.323057,0.490582,1.540672,1.495818,2.304564,0.404780,1.604612,134.983276,Round
1.146818,1.334803,0.512952,1.460515,1.530776,2.235721,0.416313,1.584627,133.468994,Round
1.139102,1.375737,0.546846,1.329229,1.567106,2.083042,0.433308,1.570193,141.397324,Round
1.142056,1.300298,0.478344,1.607742,1.485014,2.387519,0.406355,1.603336,131.874664,Round
1.193969,1.313063,0.482134,1.579598,1.567756,2.476424,0.429240,1.608089,137.323944,Round
1.116730,1.348219,0.508680,1.458124,1.505597,2.195346,0.412321,1.599489,134.531250,Round
1.111679,1.346620,0.487366,1.523700,1.497010,2.280994,0.399878,1.626061,135.998642,Round
1.203655,1.364787,0.495373,1.479117,1.642732,2.429793,0.417263,1.628547,133.819534,Round
1.164380,1.369590,0.512912,1.423531,1.594724,2.270138,0.404710,1.608936,137.134094,Round
1.146021,1.338954,0.498684,1.497647,1.534469,2.298093,0.417479,1.605735,135.593185,Round
1.164195,1.392533,0.501635,1.431551,1.621180,2.320802,0.414789,1.639680,138.172302,Round
1.134964,1.326907,0.518771,1.452726,1.505991,2.187793,0.409865,1.571829,134.781525,Round
1.195695,1.376843,0.500219,1.451962,1.646284,2.390342,0.407081,1.630631,134.598846,Round
1.185330,1.298274,0.501279,1.536577,1.538883,2.364613,0.428853,1.572906,137.320450,Round
1.181266,1.369590,0.516068,1.414825,1.617850,2.288974,0.416879,1.604862,139.124817,Round
1.138801,1.351249,0.505885,1.462894,1.538805,2.251109,0.399762,1.605213,137.484085,Round
1.187180,1.352315,0.507806,1.456210,1.605441,2.337860,0.398947,1.603491,134.584473,Round
1.047226,1.348229,0.522450,1.419683,1.411900,2.004451,0.420850,1.582073,137.834839,Round
1.183755,1.303904,0.487596,1.572874,1.543503,2.427736,0.401767,1.594230,132.493362,Round
1.135407,1.298539,0.481847,1.598218,1.474369,2.356364,0.411118,1.597516,134.319153,Round
1.119123,1.295390,0.497826,1.550680,1.449700,2.248021,0.423134,1.575058,131.623978,Round
1.211119,1.330864,0.498882,1.506151,1.611834,2.427665,0.405395,1.599650,131.716568,Round
1.175843,1.323862,0.486197,1.553621,1.556653,2.418449,0.394924,1.610873,132.999008,Round
1.180730,1.316963,0.491496,1.544922,1.554978,2.402320,0.414252,1.598953,137.784851,Round
1.163189,1.384703,0.514808,1.402807,1.610672,2.259461,0.409293,1.616835,140.226562,Round
1.240275,1.364422,0.520508,1.408070,1.692258,2.382818,0.417576,1.595636,140.029556,Round
1.260605,1.337803,0.490562,1.523751,1.686441,2.569717,0.414618,1.615436,137.301880,Round
1.230192,1.341320,0.501785,1.485765,1.650081,2.451632,0.401837,1.603439,136.398926,Round
1.173696,1.340398,0.513572,1.452663,1.573220,2.285359,0.399625,1.587782,136.492035,Round
1.214031,1.381160,0.521075,1.389492,1.676772,2.329861,0.407541,1.606292,139.723801,Round
1.169320,1.333410,0.532422,1.408576,1.559184,2.196230,0.415088,1.559602,136.825958,Round
1.195744,1.342320,0.498263,1.495151,1.605072,2.399825,0.418903,1.608697,138.372467,Round
1.182094,1.317529,0.468707,1.619342,1.557442,2.522031,0.399407,1.629058,132.601547,Round
1.143319,1.299335,0.490533,1.568954,1.485555,2.330767,0.409157,1.587103,132.234528,Round
1.213189,1.342677,0.503619,1.478858,1.628921,2.408943,0.429840,1.602051,135.476059,Round
1.202806,1.348668,0.492174,1.506525,1.622187,2.443865,0.409941,1.621211,137.044083,Round
1.239704,1.317957,0.482998,1.570916,1.633877,2.566683,0.422988,1.610632,134.984558,Round
1.181198,1.325009,0.508586,1.483943,1.565098,2.322516,0.405311,1.583158,136.041138,Round
1.177049,1.346514,0.512346,1.449525,1.584913,2.297371,0.418844,1.593620,136.426376,Round
1.146742,1.331051,0.484351,1.551119,1.526373,2.367586,0.410654,1.618599,132.553925,Round
1.092380,1.332292,0.523510,1.433759,1.455369,2.086648,0.403174,1.569741,131.077454,Round
1.157603,1.384752,0.519219,1.390841,1.602994,2.229509,0.411541,1.611124,136.332581,Round
1.119242,1.338356,0.513799,1.454237,1.497944,2.178365,0.424135,1.586062,137.145340,Round
1.119245,1.373931,0.506555,1.436839,1.537766,2.209522,0.420268,1.620229,137.128784,Round
1.220677,1.349117,0.545701,1.358300,1.646835,2.236897,0.432339,1.554090,139.615509,Round
1.089999,1.348390,0.522606,1.419090,1.469743,2.085698,0.434521,1.581989,138.755661,Round
1.140076,1.335261,0.515639,1.452406,1.522299,2.210996,0.414618,1.581582,131.463837,Round
1.154171,1.335041,0.515895,1.451926,1.540865,2.237221,0.419774,1.581108,136.604904,Round
1.148855,1.322446,0.508845,1.486061,1.519299,2.257771,0.411961,1.581003,134.675690,Round
1.111128,1.337384,0.526941,1.418998,1.486004,2.108637,0.424857,1.569034,140.552994,Round
1.154128,1.395465,0.536323,1.336149,1.610546,2.151929,0.402855,1.596259,139.208618,Round
1.177265,1.346324,0.496870,1.494886,1.584980,2.369365,0.404122,1.613381,137.384186,Round
1.190100,1.336005,0.498446,1.501667,1.589980,2.387620,0.397412,1.603919,133.502075,Round
1.162580,1.429231,0.545745,1.282059,1.661595,2.130263,0.422515,1.605881,140.487442,Round
1.110635,1.310461,0.507904,1.502430,1.455444,2.186702,0.427837,1.573571,132.974503,Round
1.164030,1.405369,0.535030,1.329937,1.635892,2.175633,0.403510,1.604380,139.515411,Round
1.117127,1.314631,0.519697,1.463680,1.468609,2.149574,0.424853,1.562053,137.481766,Round
1.246064,1.321633,0.512204,1.477223,1.646839,2.432749,0.437936,1.576238,137.700562,Round
1.186713,1.337893,0.510985,1.462750,1.587695,2.322401,0.406936,1.589282,133.938492,Round
1.142766,1.359581,0.554988,1.325290,1.553683,2.059080,0.414400,1.549776,140.692688,Round
1.138649,1.338325,0.516466,1.446760,1.523883,2.204693,0.414800,1.582693,133.544785,Round
1.107241,1.332350,0.483211,1.553262,1.475232,2.291422,0.399633,1.621054,132.516098,Round
1.173734,1.375202,0.494110,1.471668,1.614122,2.375453,0.405630,1.637632,134.931931,Round
1.175757,1.277597,0.477682,1.638578,1.502144,2.461380,0.429600,1.586796,129.231110,Round
1.180014,1.299420,0.501653,1.534077,1.533334,2.352252,0.399559,1.573283,130.681519,Round
1.127489,1.284023,0.535087,1.455468,1.447722,2.107113,0.410466,1.522199,132.631027,Round
1.130077,1.331495,0.516550,1.453946,1.504691,2.187739,0.406151,1.577803,133.185669,Round
1.138801,1.351249,0.505885,1.462894,1.538805,2.251109,0.399762,1.605213,137.484085,Round
1.156630,1.313039,0.490413,1.552960,1.518700,2.358481,0.403773,1.597438,132.132492,Round
1.213536,1.381152,0.536337,1.349960,1.676078,2.262638,0.424441,1.586835,141.511627,Round
1.176186,1.299530,0.526375,1.461903,1.528488,2.234501,0.423409,1.543348,135.673691,Round
1.211675,1.313828,0.508120,1.497943,1.591932,2.384624,0.415738,1.575728,135.453629,Round
1.199643,1.345855,0.515191,1.442227,1.614546,2.328542,0.410740,1.589556,137.396942,Round
1.160325,1.377526,0.525778,1.380695,1.598378,2.206873,0.410428,1.597805,138.426483,Round
1.181534,1.316744,0.487525,1.557766,1.555777,2.423537,0.398133,1.603883,131.835831,Round
1.164318,1.366551,0.515288,1.420117,1.591100,2.259549,0.410967,1.603776,135.863220,Round
1.183863,1.332533,0.512487,1.464330,1.577536,2.310034,0.398617,1.583609,134.780655,Round
1.138778,1.353292,0.519805,1.421570,1.541099,2.190780,0.402201,1.588886,135.079300,Round
1.156912,1.327836,0.497727,1.513088,1.536190,2.324389,0.399647,1.598936,134.163300,Round
1.143852,1.337909,0.510158,1.465106,1.530370,2.242154,0.408469,1.590340,137.252426,Round
1.138267,1.340482,0.491967,1.516364,1.525827,2.313708,0.429928,1.615552,132.223587,Round
1.130715,1.321056,0.487079,1.554103,1.493738,2.321422,0.411394,1.607654,128.653839,Round
1.138305,1.391911,0.525626,1.366820,1.584420,2.165617,0.396520,1.607636,136.832886,Round
1.157730,1.327988,0.504796,1.491728,1.537452,2.293461,0.409544,1.590059,137.121231,Round
1.195128,1.351716,0.516844,1.431380,1.615473,2.312356,0.413690,1.591540,138.922699,Round
1.087418,1.359494,0.511879,1.436994,1.478339,2.124365,0.407020,1.603274,137.544357,Round
1.096273,1.355428,0.508691,1.450339,1.485919,2.155086,0.415267,1.604537,132.753265,Round
1.146223,1.347763,0.495576,1.497187,1.544837,2.312909,0.428362,1.616101,131.996094,Round
1.063913,1.331789,0.512867,1.464064,1.416907,2.074443,0.420228,1.582609,133.870041,Round
1.155052,1.375863,0.513647,1.415012,1.589194,2.248728,0.423370,1.612301,139.349823,Round
1.178493,1.307234,0.466781,1.638829,1.540565,2.524724,0.441793,1.623699,131.123108,Round
1.128318,1.398377,0.538208,1.328695,1.577814,2.096434,0.414912,1.595758,141.554962,Round
1.218580,1.381819,0.518934,1.394557,1.683857,2.348235,0.410930,1.609505,135.868286,Round
1.165160,1.336202,0.492429,1.519794,1.556888,2.366149,0.399695,1.611839,131.948715,Round
1.114407,1.435941,0.557104,1.250049,1.600223,2.000357,0.423639,1.595518,143.282654,Round
1.189364,1.307647,0.475503,1.608260,1.555269,2.501277,0.413012,1.612597,128.792328,Round
1.150720,1.348588,0.515161,1.439389,1.551847,2.233711,0.421528,1.591498,139.728622,Round
1.084854,1.318305,0.509963,1.487460,1.430169,2.127319,0.410540,1.576649,133.763641,Round
1.151078,1.304367,0.498281,1.538600,1.501428,2.310099,0.419914,1.581108,134.086319,Round
1.198385,1.361539,0.521344,1.408788,1.631649,2.298648,0.401444,1.592602,134.162613,Round
1.179855,1.317346,0.504310,1.505229,1.554278,2.339544,0.401281,1.583015,133.313248,Round
1.139539,1.371335,0.514913,1.416192,1.562689,2.213068,0.412644,1.607549,134.128006,Round
1.178645,1.337475,0.507676,1.472746,1.576408,2.321649,0.409084,1.593177,133.698456,Round
1.156197,1.361494,0.499399,1.470742,1.574156,2.315179,0.404362,1.620896,134.732590,Round
